wd_id,wp_id,slug,name,occupation,prob_ratio,gender,twitter,alive,l,hpi_raw,bplace_name,bplace_lat,bplace_lon,bplace_geonameid,bplace_country,bplace_continent,birthdate,birthyear,dplace_name,dplace_lat,dplace_lon,dplace_geonameid,dplace_country,dplace_continent,deathdate,deathyear,bplace_geacron_name,dplace_geacron_name,region,is_group,l_,age,non_en_page_views,coefficient_of_variation,hpi,occupation_rank,occupation_rank_unique,birthyear_rank,birthyear_rank_unique,bplace_country_rank,bplace_country_rank_unique,bplace_name_rank,bplace_name_rank_unique,deathyear_rank,deathyear_rank_unique,dplace_country_rank,dplace_country_rank_unique,dplace_name_rank,dplace_name_rank_unique,id
q468201,2300997,Nuša_Derenda,Nuša Derenda,SINGER,9.49172664184387,F,,True,16,14.6249628190895,Brežice,45.90478611,15.592225,1460434,Slovenia,,1969-03-30,1969,,,,,,,,,,,,False,4.25147058913083,50,2378,1.936123320908,30.025600461855,2405,2405,601,601,143,143,2,2,,,,,,,2300997
q452915,34687384,Chan_Hao-ching,Chan Hao-ching,TENNIS PLAYER,14.9773265959203,F,,True,22,13.1789481159013,,,,,,,1993-09-19,1993,,,,,,,,,,,,False,4.5963472895348,26,11191,2.65579927299571,25.2137245895814,915,915,314,314,,,,,,,,,,,34687384
q36301,604244,Anne_Hathaway,Anne Hathaway,ACTOR,0,F,,True,84,23.3407658240369,New York City,40.661,-73.944,645042,United States,,1982-11-12,1982,,,,,,,,,United States,,,False,7.63899788993443,37,2411643,4.54008679204711,59.0290138396907,621,621,3,3,1237,1237,110,110,,,,,,,604244
q23668636,51352335,Elitsa_Yankova,Elitsa Yankova,WRESTLER,3.13862884977943,F,,True,18,11.4670027473862,Varna,43.21666667,27.91666667,86762,Bulgaria,,1994-09-18,1994,,,,,,,,,,,,False,5.73241215703531,25,1585,1.86131154977194,19.5169162547519,543,543,386,386,220,220,7,7,,,,,,,51352335
q255720,1680758,Lori_Singer,Lori Singer,ACTOR,524.951747433541,F,,True,22,19.3117314402239,"Corpus Christi, Texas",27.74277778,-97.40194444,151217,United States,,1957-11-06,1957,,,,,,,,,United States,,,False,3.30164905498756,62,72049,3.22649838659798,45.6216720628159,3330,3330,166,166,5255,5255,3,3,,,,,,,1680758
q231834,20949337,Agnès_Sorel,Agnès Sorel,COMPANION,1.52662449587398,F,,False,27,24.9354543966554,Yzeures-sur-Creuse,46.7864,0.8717,1938147,France,,1422-01-01,1422,Jumièges,49.4344,0.8214,1854768,France,,1450-02-18,1450,,,,False,5.66968573134011,597,80681,2.47845961343669,64.3356289449554,131,131,1,1,682,682,1,1,2,2,700,700,1,1,20949337
q264538,3153163,Marta_Marrero,Marta Marrero,TENNIS PLAYER,51.8597709114775,F,,True,15,12.7492907547702,,,,,,,1983-01-16,1983,,,,,,,,,,,,False,2.24970943625719,36,16105,2.88711965740381,23.7839618874366,967,967,778,778,,,,,,,,,,,3153163
q495221,918323,Lee_Sung-jin,Lee Sung-jin,ATHLETE,5.68415770917779,F,,True,17,12.1134075926592,South Korea,36,128,,"Korea, South",,1985-03-07,1985,,,,,,,,,,,,False,5.20087407113738,34,1201,2.08613639905023,21.6679454744633,1825,1825,930,930,122,122,12,12,,,,,,,918323
q449014,841609,Christine_Chubbuck,Christine Chubbuck,PRESENTER,2.77874650586633,F,,False,24,21.2106361947259,,,,,,,1944-08-24,1944,"Sarasota, Florida",27.33722222,-82.53527778,109756,,,1974-07-15,1974,,United States,,False,3.17923629820129,75,82169,3.5420165522273,51.9406216224487,18,18,184,184,,,,,78,78,,,1,1,841609
q255973,6466106,Hind_Laroussi,Hind Laroussi,SINGER,6.00694957363102,F,,True,19,13.6868898612934,"Gouda, South Holland",52.01111111,4.71111111,102081,Netherlands,,1984-12-03,1984,,,,,,,,,Netherlands,,,False,3.02650115848199,35,16393,2.88941406876346,26.9039927616709,2628,2628,617,617,835,835,6,6,,,,,,,6466106
q3917774,36702767,Maryna_Arzamasova,Maryna Arzamasova,ATHLETE,108.691045792698,F,,True,20,13.545570326213,Minsk,53.9,27.56666667,51593,Belarus,,1987-12-17,1987,,,,,,,,,Soviet Union,,,False,5.90385024911936,32,3696,2.03828771292793,26.4337264084764,1460,1460,600,600,179,179,35,35,,,,,,,36702767
q23693524,34797285,Amandla_Stenberg,Amandla Stenberg,ACTOR,68.9742368507586,F,amandlastenberg,True,27,14.8991018796802,"Los Angeles County, California",34.05,-118.25,79734,United States,,1998-10-23,1998,,,,,,,,,,,,False,2.96305219193979,21,308798,3.76825846888286,30.9378478466124,7513,7513,32,32,10242,10242,6,6,,,,,,,34797285
q232671,903225,Cătălina_Ponor,Cătălina Ponor,GYMNAST,10.0619076375583,F,,True,24,15.3620634093474,Constanța,44.16666667,28.63333333,265716,Romania,,1987-08-20,1987,,,,,,,,,Romania,,,False,6.39448339034473,32,15226,2.30637106101188,32.4784362026537,68,68,324,324,343,343,5,5,,,,,,,903225
q107402,727467,Rosalyn_Sussman_Yalow,Rosalyn Sussman Yalow,PHYSICIST,0,F,,False,60,24.3570665574518,New York City,40.661,-73.944,645042,United States,,1921-07-19,1921,The Bronx,40.83722222,-73.88611111,3338,United States,,2011-05-30,2011,United States,,,False,10.0614869751979,98,13534,3.55860187026067,62.4109386343078,214,214,39,39,777,777,63,63,28,28,678,678,1,1,727467
q28687923,56810546,Mami_Ueno,Mami Ueno,SOCCER PLAYER,43.7538541800691,F,,True,28,10.4547233218499,Kumamoto Prefecture,32.71666667,130.66666667,220713,Japan,,1996-09-27,1996,,,,,,,,,,,,False,3.48409614905655,23,1193,2.52719605751173,16.1483730905659,12329,12329,287,287,2708,2708,10,10,,,,,,,56810546
q267237,233634,Claudia_Beni,Claudia Beni,SINGER,5.80924911608972,F,,True,17,12.977811884676,Opatija,45.33333333,14.3,86901,Croatia,,1986-05-30,1986,,,,,,,,,,,,True,5.57061475006953,33,2525,1.83092084930565,24.5444073440935,2784,2784,766,766,351,351,1,1,,,,,,,233634
q166164,2200860,Elisa_(Italian_singer),Elisa,SINGER,18.7973889684414,F,elisatoffoli,True,23,16.4446071513097,Trieste,45.63333333,13.8,56092,Italy,,1977-12-19,1977,,,,,,,,,,,,False,1.86672349030999,42,224040,3.82091291845875,36.0807966082181,1819,1819,263,263,2919,2919,27,27,,,,,,,2200860
q242956,1186406,Rita_Mae_Brown,Rita Mae Brown,WRITER,207.886645331487,F,,True,18,18.8497973679079,"Hanover, Pennsylvania",39.80722222,-76.98472222,,United States,,1944-11-28,1944,,,,,,,,,,,,False,2.42526457569994,75,21251,3.17845734941207,44.0845027572359,4062,4062,363,363,5897,5897,1,1,,,,,,,1186406
q232282,206713,Piper_Laurie,Piper Laurie,ACTOR,0,F,,True,31,21.8310806919301,Detroit,42.33138889,-83.04583333,8687,United States,,1932-01-22,1932,,,,,,,,,United States,,,False,2.91379746123614,87,61899,4.18095282160672,54.0052630812108,1258,1258,129,129,2299,2299,29,29,,,,,,,206713
q4152234,44348869,Sopiko_Guramishvili,Sopiko Guramishvili,CHESS PLAYER,8.60417310052369,F,,True,15,10.7825773224922,,,,,,,1991-01-01,1991,,,,,,,,,,,,False,2.92252512778863,28,3969,2.63363762590406,17.2393666688753,252,252,646,646,,,,,,,,,,,44348869
q270733,1850808,Jillian_Hall,Jillian Hall,WRESTLER,22.9616493111564,F,jillianhall1,True,21,13.5683800174605,"Ashland, Kentucky",38.46388889,-82.64166667,115034,United States,,1980-09-06,1980,,,,,,,,,,,,False,2.34489861884941,39,14050,3.64453205886308,26.5096297881073,383,383,676,676,11089,11089,4,4,,,,,,,1850808
q459933,1668613,Kasi_Lemmons,Kasi Lemmons,FILM DIRECTOR,72.7380133134346,F,,True,16,14.2225698349831,St. Louis,38.62722222,-90.19777778,27687,United States,,1961-02-24,1961,,,,,,,,,United States,,,False,1.64411069145079,58,6323,3.48318259619228,28.6865649132367,1276,1276,503,503,10721,10721,82,82,,,,,,,1668613
q262772,19522787,Eliot_Sumner,Eliot Sumner,MUSICIAN,1.30903895272649,F,iblamecocomusic,True,16,14.0879057960394,Pisa,43.71666667,10.4,24636,Italy,,1990-07-30,1990,,,,,,,,,,,,False,3.57328809303504,29,46184,2.22247903540101,28.2384459290886,2131,2131,415,415,3160,3160,30,30,,,,,,,19522787
q2830641,21892850,Alanna_Ubach,Alanna Ubach,ACTOR,222.233795166488,F,,True,17,14.1223349814491,"Downey, California",33.93805556,-118.13083333,107622,United States,,1975-10-03,1975,,,,,,,,,,,,False,1.72338631420318,44,32965,3.54518899894003,28.3530152804302,7929,7929,524,524,10778,10778,4,4,,,,,,,21892850
q497735,36971718,Baek_A-yeon,Baek A-yeon,SINGER,2.18263089146263,F,100ayeon,True,16,13.9884335183935,Seongnam,37.43333333,127.15,967730,South Korea,,1993-03-11,1993,,,,,,,,,,,,False,5.35925238174036,26,25717,1.95330006778211,27.9074339056911,2564,2564,252,252,324,324,6,6,,,,,,,36971718
q116062,293253,Princess_Alice_of_Battenberg,Princess Alice of Battenberg,NOBLEMAN,1.00027570548443,F,,False,31,24.1100392077656,Windsor Castle,51.48333333,-0.60416667,4689517,United Kingdom,,1885-02-25,1885,Buckingham Palace,51.50083333,-0.14194444,3969,United Kingdom,,1969-12-05,1969,United Kingdom,,,False,3.57796934298023,134,281831,4.01337891869454,61.5889103789063,149,149,36,36,615,615,3,3,29,29,503,503,1,1,293253
q55177,2377150,Sunita_Williams,Sunita Williams,ASTRONAUT,0,F,Astro_Suni,True,47,20.4678680138268,"Euclid, Ohio",41.59555556,-81.51916667,129085,United States,,1965-09-19,1965,,,,,,,,,United States,,,False,3.6131162479743,54,176133,4.51771739083111,49.4689259471,92,92,84,84,3682,3682,2,2,,,,,,,2377150
q1618225,28862826,Hilde_Holger,Hilde Holger,DANCER,5.88155762218432,F,,False,28,19.6844378341887,,,,,,,1905-10-18,1905,London Borough of Camden,51.53333333,-0.16666667,26598633,United Kingdom,,2001-09-24,2001,,,,False,4.26498704808205,114,1347,1.65355854239158,46.8619201049742,49,49,187,187,,,,,158,158,1867,1867,2,2,28862826
q240554,1261718,Kristen_Pfaff,Kristen Pfaff,MUSICIAN,4.01667000314165,F,,False,16,17.2889881882976,"Buffalo, New York",42.90472222,-78.84944444,3985,United States,,1967-05-26,1967,Seattle,47.60972222,-122.33305556,11388236,United States,,1994-06-16,1994,United States,,,True,3.98055991294006,52,36343,2.38693708473229,38.8906274695014,1652,1652,293,293,7954,7954,36,36,216,216,4798,4798,18,18,1261718
q459618,408054,Shelley_Moore_Capito,Shelley Moore Capito,POLITICIAN,126.207146190165,F,sencapito,True,20,14.7671971377078,"Glen Dale, West Virginia",39.94861111,-80.755,138490,United States,,1953-11-26,1953,,,,,,,,,United States,,,False,1.52188183375657,66,3168,4.04392379606645,30.4989109229861,14072,14072,413,413,10344,10344,2,2,,,,,,,408054
q391944,79796,Matilda_of_Flanders,Matilda of Flanders,COMPANION,0,F,,False,39,24.0793505814297,Bruges,51.21666667,3.23333333,38334190,Belgium,,1031-01-01,1031,Rouen,49.44,1.1,49114,France,,1083-11-02,1083,,,,False,4.88677502816802,988,33865,3.7956942407764,61.4867884154897,202,202,3,3,106,106,4,4,1,1,969,969,7,7,79796
q235776,9866628,Richilde_of_Provence,Richilde of Provence,POLITICIAN,2.37001406701869,F,,False,21,22.2242651975466,,,,,,,0845-01-01,845,,,,,,,,910,,,,False,6.81832444921749,1174,4946,2.00017322195716,55.3136557495265,6102,6102,4,4,,,,,5,5,,,,,9866628
q272529,16792352,Liv_Boeree,Liv Boeree,COMPANION,1.56132126372247,F,Liv_Boeree,True,15,12.4173031114588,Kent,51.2,0.7,16766,United Kingdom,,1984-07-18,1984,,,,,,,,,,,,False,2.56676044359316,35,9838,2.76692243584188,22.6792128643311,586,586,814,814,4918,4918,9,9,,,,,,,16792352
q5506862,36579521,Fu_Yuanhui,Fu Yuanhui,SWIMMER,4.64487618427249,F,,True,19,12.2537506300413,Hangzhou,30.25,120.16666667,158185,China,,1996-01-07,1996,,,,,,,,,,,,False,2.39073640439258,23,41487,3.15266014019241,22.134962354673,234,234,224,224,890,890,14,14,,,,,,,36579521
q35387,1222902,Ariana_Jollee,Ariana Jollee,PORNOGRAPHIC ACTOR,1.72212695836273,F,,True,18,16.5827939857417,New York City,40.661,-73.944,645042,United States,,1982-09-29,1982,,,,,,,,,United States,,,False,5.12546707276168,37,59472,1.9924806484573,36.5406383325127,143,143,217,217,8737,8737,743,743,,,,,,,1222902
q450382,184631,Maya_Deren,Maya Deren,FILM DIRECTOR,3.04139564286984,F,,False,27,21.5167105221281,Kiev,50.45,30.52333333,585629,Ukraine,,1917-04-29,1917,New York City,40.661,-73.944,645042,United States,,1961-10-13,1961,,United States,,False,4.29528168234868,102,18455,3.15598537981496,52.9591393926359,405,405,118,118,290,290,35,35,48,48,2008,2008,257,257,184631
q259091,609370,Thuy_Trang,Thuy Trang,ACTOR,894.182221481162,F,,False,18,16.4987248416786,,,,,,,1973-12-14,1973,San Francisco,37.78333333,-122.41666667,49728,United States,,2001-09-03,2001,,,,False,2.95675942821043,46,64400,2.81470180692814,36.2608830264096,6278,6278,345,345,,,,,215,215,4990,4990,58,58,609370
q283110,426799,Sally_Yeh,Sally Yeh,SINGER,1.31541925640155,F,,True,15,18.048420963967,,,,,,,1961-09-30,1961,,,,,,,,,,,,False,2.57283101760662,58,96106,2.48405095110861,41.4177776027609,1352,1352,255,255,,,,,,,,,,,426799
q235527,16407395,Helena_Ekholm,Helena Ekholm,ATHLETE,15.4768543019441,F,,True,21,14.5527740994252,Sweden,62,15,,Sweden,,1984-09-06,1984,,,,,,,,,,,,False,3.47409679176346,35,24872,2.96856685104916,29.785379420093,1197,1197,464,464,815,815,54,54,,,,,,,16407395
q464023,734057,Elsa_Schiaparelli,Elsa Schiaparelli,FASHION DESIGNER,3.03687653480485,F,,False,22,23.6188815252693,Rome,41.88333333,12.5,25458,Italy,,1890-09-10,1890,Paris,48.8567,2.3508,22989,France,,1973-11-13,1973,Italy,France,,False,6.08881636280821,129,60677,2.00379806539409,59.954494216557,15,15,41,41,1088,1088,221,221,48,48,1171,1171,513,513,734057
q3518359,1215838,Teresa_de_la_Parra,Teresa de la Parra,WRITER,78.7422872878279,F,,False,15,19.2238760083478,Paris,48.8567,2.3508,22989,France,,1889-10-05,1889,Madrid,40.38333333,-3.71666667,41188263,Spain,,1936-04-23,1936,France,Spain,,False,1.53858565514845,130,42176,3.36942496273953,45.3293171981242,3889,3889,161,161,3140,3140,741,741,119,119,734,734,190,190,1215838
q12838571,42076573,Dilara_Kazimova,Dilara Kazimova,SINGER,12.547848784331,F,dilara_esc,True,26,16.5406923629397,Baku,40.39527778,49.88222222,4566,Azerbaijan,,1984-05-20,1984,,,,,,,,,,,,False,9.65564793753774,35,8485,1.64260507926752,36.400537555876,1796,1796,193,193,66,66,36,36,,,,,,,42076573
q1040807,431403,Lady_Sarah_Chatto,Lady Sarah Chatto,PAINTER,1.18923664042515,F,,True,16,18.0047874751187,Kensington Palace,51.50527778,-0.18833333,391852,United Kingdom,,1964-05-01,1964,,,,,,,,,,,,False,2.67165878407417,55,135616,2.97145449427573,41.272579264356,1233,1233,274,274,3570,3570,3,3,,,,,,,431403
q231576,423120,Nana_Visitor,Nana Visitor,ACTOR,223.332211967106,F,,True,27,17.9085085550341,New York City,40.661,-73.944,645042,United States,,1957-07-26,1957,,,,,,,,,United States,,,False,2.0775096799849,62,39686,4.31180627722203,40.9521937167248,4849,4849,303,303,7161,7161,631,631,,,,,,,423120
q18563062,44468891,Zhanar_Dugalova,Zhanar Dugalova,SINGER,14.7221868006919,F,,True,16,12.3587425470083,Kyzylorda,44.85,65.51666667,3633864,Kazakhstan,,1987-01-17,1987,,,,,,,,,Soviet Union,,,False,2.6310428167074,32,10978,2.52147487528407,22.4843419778011,2857,2857,818,818,126,126,3,3,,,,,,,44468891
q261764,1008013,Rina_Aiuchi,Rina Aiuchi,SINGER,5.88775004632599,F,,True,15,14.0474351344523,,,,,,,1980-07-31,1980,,,,,,,,,,,,False,1.62263783673643,39,84601,3.32069461231994,28.103772471345,2550,2550,611,611,,,,,,,,,,,1008013
q257442,2016144,Sarah_Paulson,Sarah Paulson,ACTOR,0,F,MsSarahPaulson,True,43,20.8437257005426,"Tampa, Florida",27.96805556,-82.47638889,92995,United States,,1974-12-17,1974,,,,,,,,,United States,,,False,4.30882149534058,45,713133,4.25609962678271,50.7196604867482,1908,1908,33,33,3262,3262,3,3,,,,,,,2016144
q255323,21004811,Gemma_Arterton,Gemma Arterton,ACTOR,0,F,GemmaArterton,True,41,18.937702655744,Gravesend,51.4415,0.3685,17867,United Kingdom,,1986-02-02,1986,,,,,,,,,,,,False,4.52141934916995,33,554879,3.97806614499453,44.3770235266658,3742,3742,62,62,3074,3074,2,2,,,,,,,21004811
q2086776,5318307,"Dorothea_of_Denmark,_Duchess_of_Brunswick-Lüneburg","Dorothea of Denmark, Duchess of Brunswick-Lüneburg",POLITICIAN,1.95843199398755,F,,False,21,21.9946472452819,Kolding,55.49166667,9.5,815249,Denmark,,1546-06-29,1546,Winsen (Luhe),53.36666667,10.21666667,4524241,Germany,,1617-01-06,1617,,,,False,6.99067553854285,473,3867,1.98701695943744,54.5495604177794,6625,6625,7,7,178,178,1,1,12,12,1416,1416,1,1,5318307
q259606,9241345,Esther_Vergeer,Esther Vergeer,TENNIS PLAYER,24.6193982056444,F,esthervergeer,True,17,14.9997945459627,Woerden,52.08333333,4.88333333,118686,Netherlands,,1981-07-18,1981,,,,,,,,,,,,False,4.46279573416496,38,15406,1.9633634599949,31.2729209342726,622,622,487,487,757,757,1,1,,,,,,,9241345
q155566,19498673,Princess_Alice_of_the_United_Kingdom,Princess Alice of the United Kingdom,NOBLEMAN,0,F,,False,37,25.6249476813551,Buckingham Palace,51.50083333,-0.14194444,3969,United Kingdom,,1843-04-25,1843,Darmstadt,49.87222222,8.65277778,52250,Germany,,1878-12-14,1878,United Kingdom,Germany,,False,5.55351680280876,176,275246,3.59983224576958,66.6300427523849,68,68,8,8,321,321,7,7,5,5,298,298,1,1,19498673
q50410249,56814346,Ieva_Zasimauskaitė,Ieva Zasimauskaitė,SINGER,9.49172664184387,F,,True,21,13.4861132474677,Kaunas,54.89722222,23.88611111,171627,Lithuania,,1993-07-02,1993,,,,,,,,,,,,False,5.99574323373353,26,8116,2.19645281168238,26.2358722082255,2671,2671,296,296,158,158,27,27,,,,,,,56814346
q237209,8385597,Rebecca_Romero,Rebecca Romero,CYCLIST,1.62729534736321,F,,True,20,11.7978125134964,Carshalton,51.3652,-0.1676,93914,United Kingdom,,1980-01-24,1980,,,,,,,,,United Kingdom,,,False,2.96195694296067,39,1486,3.27689630796674,20.6177456780963,863,863,836,836,5008,5008,2,2,,,,,,,8385597
q5092780,12629132,Cheryl_Strayed,Cheryl Strayed,WRITER,101.05816878917,F,CherylStrayed,True,19,15.605280992151,"Spangler, Pennsylvania",40.65583333,-78.77944444,2627351,United States,,1968-09-17,1968,,,,,,,,,,,,False,2.25791673639134,51,24894,3.47667684150928,33.2877867686092,4733,4733,425,425,9657,9657,2,2,,,,,,,12629132
q233888,8255025,"Louise_Marie_Adélaïde_de_Bourbon,_Duchess_of_Orléans","Louise Marie Adélaïde de Bourbon, Duchess of Orléans",NOBLEMAN,2.21941403152969,F,,False,24,23.2620959907444,Hôtel de Toulouse,48.8652,2.33982,15846021,France,,1753-03-13,1753,Ivry-sur-Seine,48.8078,2.3747,955604,France,,1821-06-23,1821,,,,False,6.29610827191995,266,23199,2.34757001450117,58.7672257182691,200,200,11,11,1288,1288,1,1,4,4,1329,1329,2,2,8255025
q253612,2813593,Cindy_Breakspeare,Cindy Breakspeare,COMPANION,1.03867237382404,F,,True,16,19.6617001358656,Toronto,43.74166667,-79.37333333,64646,Canada,,1954-10-24,1954,,,,,,,,,Canada,,,False,3.95995774747427,65,65956,2.38421768989215,46.7862562948409,563,563,173,173,244,244,28,28,,,,,,,2813593
q50410578,56801155,Eriko_Sato_(footballer),Eriko Sato,SOCCER PLAYER,43.7538541800691,F,,True,30,13.4376788217887,Shizuoka Prefecture,34.91666667,138.31666667,180999,Japan,,1985-11-25,1985,,,,,,,,,,,,False,7.09340578937127,34,483,1.29278033390655,26.0746978828205,8791,8791,714,714,1797,1797,25,25,,,,,,,56801155
q4029,315567,Tara_Strong,Tara Strong,ACTOR,0,F,tarastrong,True,37,16.5827419877183,Toronto,43.74166667,-79.37333333,64646,Canada,,1973-02-12,1973,,,,,,,,,Canada,,,False,2.02418446691531,46,65761,5.23303191480758,36.5404652996703,6193,6193,334,334,490,490,67,67,,,,,,,315567
q238993,1627104,Sônia_Braga,Sônia Braga,ACTOR,1023.35003638143,F,bragasonia,True,32,22.7757549956285,Maringá,-23.4,-51.91666667,316120,Brazil,,1950-06-08,1950,,,,,,,,,,,,False,5.65059386841173,69,122230,2.75153828405932,57.148837955727,819,819,55,55,89,89,1,1,,,,,,,1627104
q267529,3267276,Ludowika_Jakobsson,Ludowika Jakobsson,SKATER,4.26375210687922,F,,False,15,20.3793284847411,Potsdam,52.4,13.06666667,49112,Germany,,1884-07-25,1884,Helsinki,60.17083333,24.9375,13696,Finland,,1968-11-01,1968,,Finland,,False,7.45469265407695,135,2320,1.40802726479332,49.1742946250185,20,20,98,98,2482,2482,20,20,111,111,90,90,53,53,3267276
q242746,596238,Sigrid_the_Haughty,Sigrid the Haughty,COMPANION,6.28151254215256,F,,False,23,23.8921674361938,,,,,,,0968-01-01,968,,,,,,,1014-01-01,1014,,,,False,5.43565246983623,1051,40412,2.35032663843183,60.8639025912509,223,223,4,4,,,,,4,4,,,,,596238
q234039,2551666,Indiana_Evans,Indiana Evans,ACTOR,27.5319433259812,F,officialievans,True,26,17.9271820598387,Sydney,-33.865,151.20944444,27862,Australia,,1990-07-27,1990,,,,,,,,,,,,False,7.51202190476873,29,176467,2.13165782492694,41.0143331866913,4833,4833,59,59,230,230,43,43,,,,,,,2551666
q60802,6271139,Elizabeth_Reaser,Elizabeth Reaser,ACTOR,0,F,reasereaser,True,33,18.5823708706164,"Bloomfield Township, Oakland County, Michigan",42.57638889,-83.26694444,259531,United States,,1975-07-02,1975,,,,,,,,,,,,False,3.91918214567107,44,153604,3.72199268959447,43.1945926428458,4127,4127,108,108,6261,6261,1,1,,,,,,,6271139
q60659,2329682,Ute_Lemper,Ute Lemper,SINGER,11.6952127791841,F,,True,22,18.8466327307157,Münster,51.9625,7.62555556,155125,Germany,,1963-07-04,1963,,,,,,,,,West Germany,,,False,3.22702359390237,56,100772,3.01278802492237,44.0739718537008,1131,1131,215,215,2871,2871,7,7,,,,,,,2329682
q230303,341911,Caroline_Kennedy,Caroline Kennedy,POLITICIAN,4.80508859421765,F,CarolineKennedy,True,33,22.9505118340346,Manhattan,40.79027778,-73.95972222,645042,United States,,1957-11-27,1957,,,,,,,,,,,,False,5.40246931404891,62,483120,3.42579667988585,57.7303729929482,4585,4585,30,30,1460,1460,25,25,,,,,,,341911
q236974,1183661,Radegund,Radegund,WRITER,9.18150586170228,F,,False,22,23.111269010542,Erfurt,50.98333333,11.03333333,9481,Germany,,0518-01-01,518,Holy Cross Abbey (Poitiers),46.5798,0.3519,43828096,France,,,587,,,,False,5.63208021963795,1501,16053,2.00234058756216,58.2653216191448,1216,1216,1,1,1094,1094,4,4,4,4,1394,1394,1,1,1183661
q155422,1615974,Grand_Duchess_Maria_Nikolaevna_of_Russia_(1899–1918),Grand Duchess Maria Nikolaevna of Russia,NOBLEMAN,0,F,,False,42,26.3799284437669,Peterhof Palace,59.88333333,29.9,25880371,Russia,,1899-06-26,1899,Ipatiev House,56.84416667,60.60972222,2549653,Russia,,1918-07-17,1918,Russia,,,False,8.37048581675415,120,209895,2.86521280857206,69.1423780050421,43,43,13,13,101,101,3,3,17,17,97,97,5,5,1615974
q312383,26285767,Nadezhda_Skardino,Nadezhda Skardino,ATHLETE,70.0203391867893,F,,True,22,13.5045189419191,Saint Petersburg,59.95,30.3,24320051,Russia,,1985-03-27,1985,,,,,,,,,,,,False,3.10568157576069,34,12399,3.19994905510614,26.2971204907274,1470,1470,693,693,1891,1891,222,222,,,,,,,26285767
q528866,11312700,Madison_Davenport,Madison Davenport,ACTOR,153.821055395841,F,,True,17,12.8066400955763,San Antonio,29.41666667,-98.5,53848,United States,,1996-11-22,1996,,,,,,,,,United States,,,False,2.3810985721503,23,92112,3.19776462087768,23.9748022078756,8411,8411,204,204,11432,11432,31,31,,,,,,,11312700
q233137,1437256,Julia_Ann,Julia Ann,PORNOGRAPHIC ACTOR,3.16717810999759,F,therealjuliaann,True,32,21.2655337128011,Los Angeles,34.05,-118.25,18110,United States,,1969-10-08,1969,,,,,,,,,United States,,,False,5.92867517722548,50,361633,2.99173326783117,52.1233030585999,14,14,58,58,2839,2839,81,81,,,,,,,1437256
q254789,1128303,Joely_Fisher,Joely Fisher,ACTOR,177.04580969477,F,,True,19,15.3477790821417,"Burbank, California",34.18027778,-118.32833333,107608,United States,,1967-10-29,1967,,,,,,,,,,,,False,1.8545247365457,52,25498,3.57130453495665,32.4309025162528,7214,7214,453,453,9882,9882,22,22,,,,,,,1128303
q265124,345994,Fann_Wong,Fann Wong,ACTOR,52.740584201596,F,fann_wong,True,23,17.2601204412825,Singapore,1.3,103.8,27318,Singapore,,1971-01-27,1971,,,,,,,,,Singapore,,,False,3.57517121859254,48,43730,2.82120760487914,38.7945648118791,5532,5532,275,275,15,15,9,9,,,,,,,345994
q266578,1579658,Shiri_Maimon,Shiri Maimon,SINGER,4.7015722858154,F,,True,27,16.0051562236781,Haifa,32.81666667,34.98333333,55606,Israel,,1981-05-17,1981,,,,,,,,,,,,False,3.60629599213697,38,42631,3.27455061043986,34.618444039426,1940,1940,329,329,258,258,15,15,,,,,,,1579658
q22804243,52680579,Nayeon,Nayeon,SINGER,6.89609966368466,F,,True,16,16.6415560787773,Seoul,37.56666667,126.96666667,19159283,South Korea,,1995-09-22,1995,,,,,,,,,,,,False,6.70052051108911,24,193841,1.19156378994738,36.7361798419169,1766,1766,48,48,201,201,84,84,,,,,,,52680579
q238311,2655659,Vita_Styopina,Vita Styopina,ATHLETE,2.02329851662994,F,,True,17,14.5769126728568,Zaporizhia,47.83333333,35.16666667,1873579,Ukraine,,1976-02-21,1976,,,,,,,,,Soviet Union,,,False,9.1148819973329,43,816,1.35239578030196,29.8657048959201,1191,1191,547,547,683,683,3,3,,,,,,,2655659
q2514417,20994285,Ellie_Kendrick,Ellie Kendrick,ACTOR,114.217352034776,F,,True,16,13.8794302403254,,,,,,,1990-06-08,1990,,,,,,,,,,,,False,3.19918215184818,29,51771,2.45988235792504,27.5447057518363,8045,8045,447,447,,,,,,,,,,,20994285
q2507445,23772721,Zeynab_Khanlarova,Zeynab Khanlarova,SINGER,13.335284712184,F,,True,16,21.5021735288558,Baku,40.39527778,49.88222222,4566,Azerbaijan,,1936-12-28,1936,,,,,,,,,Soviet Union,,,False,4.51114664070137,83,32120,1.86052839343615,52.9107649141276,458,458,150,150,33,33,14,14,,,,,,,23772721
q6761562,38464361,Maria_Sakkari,Maria Sakkari,TENNIS PLAYER,3.51450988678573,F,,True,19,15.1989765367535,Athens,37.98397222,23.72780556,1216,Greece,,1995-07-25,1995,,,,,,,,,,,,False,5.420193687898,24,93276,2.23885347235788,31.9357350907017,591,591,98,98,650,650,148,148,,,,,,,38464361
q6419,6881589,Barbora_Špotáková,Barbora Špotáková,ATHLETE,62.5233371592784,F,,True,32,17.7079565985416,Jablonec nad Nisou,50.72444444,15.16805556,245359,Czech Republic,,1981-06-30,1981,,,,,,,,,,,,False,8.26809585415126,38,23495,2.42742335148598,40.2848207512523,628,628,151,151,124,124,1,1,,,,,,,6881589
