wd_id,wp_id,slug,name,occupation,prob_ratio,gender,twitter,alive,l,hpi_raw,bplace_name,bplace_lat,bplace_lon,bplace_geonameid,bplace_country,bplace_continent,birthdate,birthyear,dplace_name,dplace_lat,dplace_lon,dplace_geonameid,dplace_country,dplace_continent,deathdate,deathyear,bplace_geacron_name,dplace_geacron_name,region,is_group,l_,age,non_en_page_views,coefficient_of_variation,hpi,occupation_rank,occupation_rank_unique,birthyear_rank,birthyear_rank_unique,bplace_country_rank,bplace_country_rank_unique,bplace_name_rank,bplace_name_rank_unique,deathyear_rank,deathyear_rank_unique,dplace_country_rank,dplace_country_rank_unique,dplace_name_rank,dplace_name_rank_unique,id
q655844,22827716,Christian_Engström,Christian Engström,COMPUTER SCIENTIST,1.74272027953185,M,Engstrom_PP,True,16,16.6887064523229,Stockholm,59.32944444,18.06861111,26741,Sweden,,1960-02-09,1960,,,,,,,,,Sweden,,,False,5.89160516990907,59,2457,1.69307408134773,36.8930812512404,163,163,389,389,677,677,155,155,,,,,,,22827716
q921020,2227915,Larry_Ewing,Larry Ewing,COMPUTER SCIENTIST,7.51013864348815,M,,True,15,14.6428894690326,,,,,,,1978-04-03,1978,,,,,,,,,,,,False,6.82497521379049,41,2667,1.35916953667071,30.0852546369762,180,180,497,497,,,,,,,,,,,2227915
q92822,307507,Richard_E._Stearns,Richard E. Stearns,COMPUTER SCIENTIST,4.57538494098769,M,,True,22,18.9037953251979,"Caldwell, New Jersey",40.839244,-74.276999,645042,United States,,1936-07-05,1936,,,,,,,,,,,,False,4.7748658161402,83,1762,2.90590783172048,44.2641907419175,105,105,299,299,5832,5832,2,2,,,,,,,307507
q8556,10018,Edsger_W._Dijkstra,Edsger W. Dijkstra,COMPUTER SCIENTIST,0,M,,False,53,24.9605362868546,Rotterdam,51.91666667,4.5,26049,Netherlands,,1930-05-11,1930,Nuenen,51.46666667,5.55,155518,Netherlands,,2002-08-06,2002,Netherlands,,,False,7.26709244326755,89,73234,3.99899017804935,64.4190934782099,7,7,35,35,71,71,4,4,20,20,59,59,1,1,10018
q1373431,3711881,Alan_Shugart,Alan Shugart,COMPUTER SCIENTIST,1.25289902672537,M,,False,16,19.1985446017979,,,,,,,1930-09-27,1930,"Monterey, California",36.60305556,-121.89361111,40444,United States,,2006-12-12,2006,,,,False,4.31148536243119,89,3992,2.22356585531823,45.2450223540128,98,98,313,313,,,,,200,200,3762,3762,4,4,3711881
q92612,298763,Richard_M._Karp,Richard M. Karp,COMPUTER SCIENTIST,24.6060661559059,M,,True,30,20.4740975840561,Boston,42.35805556,-71.06361111,24437894,United States,,1935-01-03,1935,,,,,,,,,,,,False,4.81541100021895,84,5382,3.52159503444467,49.4896559705327,61,61,181,181,3673,3673,65,65,,,,,,,298763
q64564,30017929,Daniel_Domscheit-Berg,Daniel Domscheit-Berg,COMPUTER SCIENTIST,3.36826917190597,M,,True,15,16.5125794195532,,,,,,,1978-01-01,1978,,,,,,,,,,,,False,4.39905510680653,41,55253,1.8035454829788,36.3069866440617,164,164,269,269,,,,,,,,,,,30017929
q92821,15590959,E._Allen_Emerson,E. Allen Emerson,COMPUTER SCIENTIST,1.07446769047694,M,,True,21,16.7996969419396,Dallas,32.77916667,-96.80888889,53838,United States,,1954-06-02,1954,,,,,,,,,United States,,,False,4.5516203649649,65,1947,2.8025884395996,37.2624222115094,158,158,368,368,8491,8491,48,48,,,,,,,15590959
q92781,15590963,Joseph_Sifakis,Joseph Sifakis,COMPUTER SCIENTIST,2.90211360100424,M,,True,22,20.035113973918,Heraklion,35.33333333,25.13333333,2006,Greece,,,1946,,,,,,,,,,,,False,6.48947804419235,73,5778,2.15773767251467,48.0288584853552,80,80,272,272,525,525,5,5,,,,,,,15590963
q62894,301387,Charles_Bachman,Charles Bachman,COMPUTER SCIENTIST,1.6662222980871,M,,False,31,21.2121393260159,"Manhattan, Kansas",39.19166667,-96.59166667,150444,United States,,1924-12-11,1924,,,,,,,2017-07-13,2017,United States,,,False,6.13552670221393,95,5393,3.19571814942863,51.9456235641103,50,50,154,154,2893,2893,1,1,159,159,,,,,301387
q16489,56288,Sophie_Wilson,Sophie Wilson,COMPUTER SCIENTIST,3.25770223020442,,,True,15,15.1894437292725,,,,,,,1957-01-01,1957,,,,,,,,,,,,False,2.18200822368622,62,4833,2.71141004810301,31.9040129469285,176,176,444,444,,,,,,,,,,,56288
q14254,17212387,Karen_Spärck_Jones,Karen Spärck Jones,COMPUTER SCIENTIST,11.934003575243,F,,False,18,18.4137327942846,Huddersfield,53.645,-1.7798,152475,United Kingdom,,1935-08-26,1935,"Willingham, Cambridgeshire",52.32,0.07,3137194,United Kingdom,,2007-04-04,2007,United Kingdom,,,False,3.61739275746195,84,2588,2.7001765390826,42.6334188948485,122,122,275,275,3375,3375,4,4,240,240,2212,2212,1,1,17212387
q16080922,1507538,Barbara_Liskov,Barbara Liskov,COMPUTER SCIENTIST,18.4692087607238,F,,True,32,21.5220330147095,Los Angeles,34.05,-118.25,18110,United States,,1939-11-07,1939,,,,,,,,,United States,,,False,4.49699822974407,80,16428,3.61093066725015,52.9768509508769,40,40,145,145,2591,2591,71,71,,,,,,,1507538
q92632,301915,John_Cocke,John Cocke,COMPUTER SCIENTIST,44.7178947994967,M,,False,25,20.3762161679668,"Charlotte, North Carolina",35.22722222,-80.84305556,57447,United States,,1925-05-30,1925,"Valhalla, New York",41.075,-73.77527778,127594,United States,,2002-07-16,2002,United States,,,False,5.46049548667376,94,4264,2.97984695460399,49.1639378271518,65,65,204,204,3817,3817,3,3,133,133,2785,2785,1,1,301915
q92778,254150,J._C._R._Licklider,J. C. R. Licklider,COMPUTER SCIENTIST,2.44640411754045,M,,False,20,22.2681752058957,St. Louis,38.62722222,-90.19777778,27687,United States,,1915-03-11,1915,"Arlington, Massachusetts",42.41527778,-71.15694444,182168,United States,,1990-06-26,1990,United States,,,False,5.68087857003478,104,25925,2.03538304680529,55.4597742566622,26,26,73,73,1935,1935,13,13,65,65,1548,1548,2,2,254150
q380929,2010495,Gary_McKinnon,Gary McKinnon,COMPUTER SCIENTIST,1.41817719469929,M,,True,21,18.9838106389331,Glasgow,55.858,-4.259,68736,United Kingdom,,1966-02-10,1966,,,,,,,,,,,,False,4.29675183965439,53,99356,2.76316788169645,44.5304561932479,100,100,143,143,3049,3049,40,40,,,,,,,2010495
q618558,36135765,Craig_Federighi,Craig Federighi,COMPUTER SCIENTIST,1.15392016924979,M,_HairForceOne,True,16,15.329570731238,,,,,,,1969-05-27,1969,,,,,,,,,,,,False,2.91119112352727,50,14582,2.75165518194885,32.3703109301546,175,175,535,535,,,,,,,,,,,36135765
q10314243,35507196,Kevin_Systrom,Kevin Systrom,COMPUTER SCIENTIST,5.61486383218124,M,kevin,True,22,17.6809405394943,"Holliston, Massachusetts",42.18333333,-71.425,116843,United States,,,,,,,,,,,,,,,False,5.32383823034559,36,163518,2.54765735630811,40.1949199207787,140,140,,,7444,7444,1,1,,,,,,,35507196
q313407,10723489,Liviu_Librescu,Liviu Librescu,COMPUTER SCIENTIST,1.2672165822567,M,,False,24,20.1567687926288,Ploiești,44.93333333,26.03333333,327584,Romania,,1930-08-18,1930,"Blacksburg, Virginia",37.23,-80.41777778,137686,United States,,2007-04-16,2007,Romania,,,False,3.0410906737247,89,15111,3.61400389027499,48.4336869325416,73,73,252,252,201,201,2,2,175,175,2956,2956,2,2,10723489
q92857,1127106,Ivar_Jacobson,Ivar Jacobson,COMPUTER SCIENTIST,1.59306514280073,M,,True,18,19.9732574401061,Ystad,55.41666667,13.83333333,1019377,Sweden,,1939-09-02,1939,,,,,,,,,Sweden,,,False,4.93709758701296,80,5960,2.35097734755204,47.8230196637057,82,82,242,242,461,461,2,2,,,,,,,1127106
q92851,816239,David_Patterson_(computer_scientist),David Patterson,COMPUTER SCIENTIST,2.94834281941829,M,,True,17,18.3876897154596,"Evergreen Park, Illinois",41.72,-87.7025,110976,United States,,1947-11-16,1947,,,,,,,,,United States,,,False,3.58909660362512,72,8790,2.72064917967884,42.5467558323211,124,124,417,417,6515,6515,2,2,,,,,,,816239
q4864,2272321,Eugene_Kaspersky,Eugene Kaspersky,COMPUTER SCIENTIST,1.29281823749759,M,e_kaspersky,True,28,19.3513814364243,Novorossiysk,44.71666718,37.75,1190336,Russia,,1965-10-04,1965,,,,,,,,,,,,False,4.71999873814768,54,59506,2.82334069182343,45.7536146078203,96,96,137,137,1239,1239,2,2,,,,,,,2272321
q11636,3714088,Betty_Holberton,Betty Holberton,COMPUTER SCIENTIST,2.2539161379745,,,False,15,18.6441570848467,Philadelphia,39,57,50585,Turkmenistan,,1917-03-07,1917,"Rockville, Maryland",39.08361111,-77.14833333,43483,United States,,2001-12-08,2001,United States,,,False,2.78236349836576,102,6101,2.38921641186677,43.400197463349,114,114,195,195,32,32,128,128,186,186,4111,4111,1,1,3714088
q62857,472463,Maurice_Wilkes,Maurice Wilkes,COMPUTER SCIENTIST,1.71648538873935,M,,False,35,22.2152246459576,Dudley,52.508,-2.089,266706,United Kingdom,,1913-06-26,1913,Cambridge,52.20527778,0.11916667,36995,United Kingdom,,2010-11-29,2010,United Kingdom,,,False,6.61877760362011,106,8743,3.05036655461399,55.2835716764065,29,29,91,91,1280,1280,1,1,70,70,962,962,45,45,472463
q4934,60903,Larry_Page,Larry Page,COMPUTER SCIENTIST,0,M,,True,78,22.6077868431136,"Lansing, Michigan",42.73361111,-84.54666667,18538,United States,,1973-03-26,1973,,,,,,,,,,,,False,6.49690985636008,46,580605,5.11353550642109,56.5898935005877,22,22,12,12,1705,1705,4,4,,,,,,,60903
q347418,1030713,Gabe_Newell,Gabe Newell,COMPUTER SCIENTIST,3.18859447572604,M,,True,37,22.234829708574,Colorado,39,-105.5,5399,United States,,1962-11-03,1962,,,,,,,,,,,,False,6.91865813653238,57,201307,3.03278454310354,55.3488110737446,27,27,32,32,1962,1962,1,1,,,,,,,1030713
q8460832,42705922,Liu_Gang,Liu Gang,COMPUTER SCIENTIST,1.41330864156748,M,LiuGang8964,True,53,19.7514775936957,Liaoyuan,42.88333333,125.15,2103146,China,,1961-01-30,1961,,,,,,,,,,,,False,4.09463886720976,58,27346,4.07055488377893,47.0850070490722,87,87,125,125,620,620,1,1,,,,,,,42705922
q11641,12590,Grace_Hopper,Grace Hopper,COMPUTER SCIENTIST,0,F,,False,59,27.7069417504231,New York City,40.661,-73.944,645042,United States,,1906-12-09,1906,"Arlington County, Virginia",38.8802777778,-77.1083333333,108956,United States,,1992-01-01,1992,United States,,,False,14.1755616215252,113,125002,2.45308538616297,73.5582551731002,2,2,9,9,116,116,6,6,6,6,96,96,1,1,12590
q557018,510275,Ken_Kutaragi,Ken Kutaragi,COMPUTER SCIENTIST,1.2940070376606,M,,True,18,21.2271835718423,Tokyo,35.68972222,139.69222222,30057,Japan,,1950-08-02,1950,,,,,,,,,,,,False,6.08662244622483,69,47291,1.8387465130321,51.9956860173821,49,49,106,106,664,664,55,55,,,,,,,510275
q15025,1721497,Audrey_Tang,Audrey Tang,COMPUTER SCIENTIST,1.03057424536155,F,audreyt,True,21,15.1333004503079,Taipei,25.06666667,121.51666667,57648,Taiwan,,1981-04-18,1981,,,,,,,,,,,,False,2.19592764106394,38,82174,3.3855336884751,31.7171860157469,177,177,464,464,36,36,13,13,,,,,,,1721497
q62870,39432,Stephen_Cook,Stephen Cook,COMPUTER SCIENTIST,2.98328927926059,M,,True,28,20.257905575336,"Buffalo, New York",42.90472222,-78.84944444,3985,United States,,1939-12-14,1939,,,,,,,,,,,,False,4.04187994549245,80,7577,3.64647135507233,48.7702378980574,71,71,225,225,3956,3956,13,13,,,,,,,39432
q92761,14851,Ian_Murdock,Ian Murdock,COMPUTER SCIENTIST,1.33258364084789,M,imurdock,False,39,17.312423614986,Konstanz,47,40,98095,Russia,,1973-04-28,1973,San Francisco,37.78333333,-122.41666667,49728,United States,,2015-12-28,2015,Switzerland,,,False,4.03484441772342,46,24943,4.22392437070719,38.9686130971647,151,151,263,263,1505,1505,4,4,342,342,4789,4789,54,54,14851
q32338,464164,Leonard_Kleinrock,Leonard Kleinrock,COMPUTER SCIENTIST,18.8055182876953,M,,True,23,22.0305838850002,New York City,40.661,-73.944,645042,United States,,1934-06-13,1934,,,,,,,,,United States,,,False,5.54435662692299,85,22173,2.40437933938171,54.6691460964105,32,32,110,110,2123,2123,185,185,,,,,,,464164
